Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1973-11-07T09:00,11.1,33.026,0.6,1.17,0.47,10.05,,1.75,4.67,153300,63300,90000,2.77,0.63,2.14,Erik Hagmeier; Peter Weigel; N.N.
1973-11-09T09:00,10.7,32.636,1.2,2.95,0.57,15.82,,1.41,2.28,250660,10310,240350,14.87,8.79,6.08,Erik Hagmeier; Peter Weigel; N.N.
1973-11-12T10:40,10.3,32.528,1,2.99,0.71,10.49,,1.55,4.85,205850,19500,186350,15.65,8.22,7.43,Erik Hagmeier; Peter Weigel; N.N.
1973-11-14T10:00,9.9,32.587,0.5,3.82,0.5,11.51,,1.31,0.85,49460,19380,30080,9.14,8.05,1.1,Erik Hagmeier; Peter Weigel; N.N.
1973-11-20T13:45,7.6,31.379,0.2,5.19,1.69,13.73,,1.09,2.21,17050,0,17050,5.58,0,5.58,Erik Hagmeier; Peter Weigel; N.N.
1973-11-23T09:00,7.2,31.037,0.9,6.98,1.86,14.06,,1.18,5.27,318200,49800,268400,40.23,31.74,8.49,Erik Hagmeier; Peter Weigel; N.N.
1973-11-26T08:50,6.7,31.244,0.5,6.18,1.6,14.92,,1.38,3.54,453920,41420,412500,16.99,7.75,9.24,Erik Hagmeier; Peter Weigel; N.N.
1973-11-28T09:00,6.6,31.395,0.7,5.09,2.06,13.52,,1.33,5.05,147960,30560,117400,7.28,2.05,5.23,Erik Hagmeier; Peter Weigel; N.N.
1973-11-30T09:00,6.1,31.478,0.5,5.29,2.09,11.04,,1.31,5.53,,,,,,,
1973-12-03T09:00,5.8,31.587,0.6,7.13,1.85,13.93,,1.27,6.53,141300,5000,136300,8.16,3.49,4.67,Erik Hagmeier; Peter Weigel; N.N.
1973-12-10T09:10,5,31.804,0.6,7.59,2.04,11.35,,1.07,13.03,261150,61950,199200,30.1,22.34,7.76,Erik Hagmeier; Peter Weigel; N.N.
1973-12-12T09:20,5.5,32.172,0.6,3.91,1.65,13.46,,1.49,10.46,74520,4520,70000,5.02,3.28,1.74,Erik Hagmeier; Peter Weigel; N.N.
1973-12-18T09:20,3.9,31.411,0.5,6.22,2.55,12.41,,0.94,11.57,,,,,,,
1973-12-19T09:00,3.4,31.068,0.7,9.04,2.37,11.33,,0.82,13.35,83540,240,83300,7.08,0.07,7.01,Erik Hagmeier; Peter Weigel; N.N.
1973-12-21T09:10,3.7,31.507,0.7,7.87,2.74,10.86,,0.91,13.53,169600,16255,153345,14.39,10.5,3.88,Erik Hagmeier; Peter Weigel; N.N.
1973-12-28T09:20,4.8,32.301,0.8,5.85,2.17,10.5,,0.9,11.57,205520,2320,203200,11.4,4.07,7.33,Erik Hagmeier; Peter Weigel; N.N.
