Date,Temp,Sal,Depth,Nitrate,Nitrite,Ammonium,DIN,Phosphate,Silicate,Phytopl,Diatoms,Flag,Phytopl_C,Diatom_C,Flag_C,Analyst
1970-11-13T09:10,10.1,31.103,1.2,2.68,2.24,8.2,13.12,1.04,4.6,350110,1760,348350,11.16,2.94,8.23,Erik Hagmeier; Klaus Treutner
1970-11-16T09:50,10.1,31.956,0.6,1.55,1.81,5.5,8.86,0.92,4,184560,5280,179280,13.21,7.36,5.85,Erik Hagmeier; Klaus Treutner
1970-11-19T09:00,10.2,32.065,,,,,,,,,,,,,,
1970-11-20T09:10,9.6,32.216,0.9,5.68,1.72,6.9,14.3,1.11,10.9,258320,5840,252480,10.83,3.46,7.37,Erik Hagmeier; Klaus Treutner
1970-11-23T09:25,9.5,32.685,1.8,4.29,1.51,7.5,13.3,0.8,4.1,223700,9650,214050,9.99,4.68,5.31,Erik Hagmeier; Klaus Treutner
1970-11-24T09:00,9.3,32.936,,,,,,,,,,,,,,
1970-11-25T09:10,9.1,33.209,2,6.07,2.12,10.8,18.99,0.76,7.1,255800,3440,252360,9.84,1.48,8.36,Erik Hagmeier; Klaus Treutner
1970-11-26T09:00,9.6,33.953,,,,,,,,,,,,,,
1970-11-27T09:15,9.6,33.997,,4.27,0.86,8.6,13.73,0.67,3.2,,,,,,,
1970-11-28T09:00,,,2.8,,,,,,,0,0,0,0,0,0,Erik Hagmeier; Klaus Treutner
1970-11-30T09:30,9.5,33.937,2.2,2.29,0.96,4.3,7.55,0.65,2,405190,5150,400040,11.67,1.55,10.12,Erik Hagmeier; Klaus Treutner
1970-12-01T09:00,9.4,33.968,,,,,,,,,,,,,,
1970-12-02T09:15,9.3,34.004,2.4,3.68,0.88,5.4,9.96,0.63,3.1,119160,1120,118040,5.05,0.96,4.09,Erik Hagmeier; Klaus Treutner
1970-12-04T09:10,9,33.907,1.2,3.64,0.91,9.2,13.75,0.59,2,,,,,,,
1970-12-07T09:25,8.8,33.8,2,5.84,0.93,8.5,15.27,0.52,5.7,193390,60390,133000,21.27,18.61,2.66,Erik Hagmeier; Klaus Treutner
1970-12-08T09:00,8.4,33.306,,,,,,,,,,,,,,
1970-12-09T09:30,8.4,33.164,,10.43,1.52,11,22.95,0.8,9,202160,1880,200280,6.52,0.7,5.82,Erik Hagmeier; Klaus Treutner
1970-12-10T09:00,7.8,30.86,,,,,,,,,,,,,,
1970-12-11T09:15,8.1,31.862,2.2,17.12,1.95,6,25.07,1.01,18.7,,,,,,,
1970-12-14T09:25,6.4,33.417,1.5,,1.43,,,0.92,,271890,5540,266350,8.18,2.51,5.67,Erik Hagmeier; Klaus Treutner
1970-12-15T09:00,8,32.571,,,,,,,,,,,,,,
1970-12-16T09:25,8,32.69,2,,1.73,,,0.86,,151040,2040,149000,5.7,0.92,4.78,Erik Hagmeier; Klaus Treutner
1970-12-17T09:00,7.9,33.103,,,,,,,,,,,,,,
1970-12-18T09:45,8,33.124,2,,1.58,,,0.81,,124680,2230,122450,5.4,1.88,3.52,Erik Hagmeier; Klaus Treutner
1970-12-21T09:35,7.6,33.096,1.5,,1.5,,,0.91,,192550,5500,187050,5.91,2.14,3.77,Erik Hagmeier; Klaus Treutner
1970-12-22T09:00,6.3,30.626,,,,,,,,,,,,,,
1970-12-23T09:00,5.2,28.783,1,,3,,,1.39,,114760,1760,113000,4.09,0.53,3.56,Erik Hagmeier; Klaus Treutner
1970-12-24T09:00,4.7,30.835,,,,,,,,,,,,,,
1970-12-25T09:00,4.3,,,,,,,,,,,,,,,
1970-12-26T09:00,4.6,,,,,,,,,,,,,,,
1970-12-27T09:00,4.5,,,,,,,,,,,,,,,
1970-12-28T09:00,4.9,,,,,,,,,,,,,,,
1970-12-29T09:00,5,,,,,,,,,,,,,,,
1970-12-30T09:00,4.7,,,,,,,,,,,,,,,
1970-12-31T09:00,4.2,,,,,,,,,,,,,,,
